LAMMPS Description

     5240  atoms
     1152  bonds
     0  angles
     0  dihedrals
     0  impropers

     3  atom types
     1  bond types

  0.0 7.2 xlo xhi
  -32.5 31.5 ylo yhi
  0.0 7.2 zlo zhi

Masses

    1 1.0
    2 1.0
    3 1.0

Atoms # bond

586 147 1 2.4 -29.4 0.6
587 147 1 3.0 -28.8 0.6
588 147 1 3.0 -29.4 0.0
589 148 1 3.6 -28.8 0.0
590 148 1 3.6 -29.4 0.6
591 148 1 4.2 -28.8 0.6
592 148 1 4.2 -29.4 0.0
593 149 1 4.8 -28.8 0.0
594 149 1 4.8 -29.4 0.6
595 149 1 5.4 -28.8 0.6
596 149 1 5.4 -29.4 0.0
597 150 1 6.0 -28.8 0.0
598 150 1 6.0 -29.4 0.6
599 150 1 6.6 -28.8 0.6
600 150 1 6.6 -29.4 0.0
601 151 1 0.0 -30.0 0.0
602 151 1 0.0 -30.6 0.6
603 151 1 0.6 -30.0 0.6
604 151 1 0.6 -30.6 0.0
605 152 1 1.2 -30.0 0.0
606 152 1 1.2 -30.6 0.6
607 152 1 1.8 -30.0 0.6
608 152 1 1.8 -30.6 0.0
609 153 1 2.4 -30.0 0.0
610 153 1 2.4 -30.6 0.6
611 153 1 3.0 -30.0 0.6
612 153 1 3.0 -30.6 0.0
613 154 1 3.6 -30.0 0.0
614 154 1 3.6 -30.6 0.6
615 154 1 4.2 -30.0 0.6
616 154 1 4.2 -30.6 0.0
617 155 1 4.8 -30.0 0.0
618 155 1 4.8 -30.6 0.6
619 155 1 5.4 -30.0 0.6
620 155 1 5.4 -30.6 0.0
621 156 1 6.0 -30.0 0.0
622 156 1 6.0 -30.6 0.6
623 156 1 6.6 -30.0 0.6
624 156 1 6.6 -30.6 0.0
625 157 1 0.0 -31.2 0.0
626 157 1 0.0 -31.8 0.6
627 157 1 0.6 -31.2 0.6
628 157 1 0.6 -31.8 0.0
629 158 1 1.2 -31.2 0.0
630 158 1 1.2 -31.8 0.6
631 158 1 1.8 -31.2 0.6
632 158 1 1.8 -31.8 0.0
633 159 1 2.4 -31.2 0.0
634 159 1 2.4 -31.8 0.6
635 159 1 3.0 -31.2 0.6
636 159 1 3.0 -31.8 0.0
637 160 1 3.6 -31.2 0.0
638 160 1 3.6 -31.8 0.6
639 160 1 4.2 -31.2 0.6
640 160 1 4.2 -31.8 0.0
641 161 1 4.8 -31.2 0.0
642 161 1 4.8 -31.8 0.6
643 161 1 5.4 -31.2 0.6
644 161 1 5.4 -31.8 0.0
645 162 1 6.0 -31.2 0.0
646 162 1 6.0 -31.8 0.6
647 162 1 6.6 -31.2 0.6
648 162 1 6.6 -31.8 0.0
649 163 1 0.0 0.0 1.2
650 163 1 0.0 -0.6 1.8
651 163 1 0.6 0.0 1.8
652 163 1 0.6 -0.6 1.2
653 164 1 1.2 0.0 1.2
654 164 1 1.2 -0.6 1.8
655 164 1 1.8 0.0 1.8
656 164 1 1.8 -0.6 1.2
657 165 1 2.4 0.0 1.2
658 165 1 2.4 -0.6 1.8
659 165 1 3.0 0.0 1.8
660 165 1 3.0 -0.6 1.2
661 166 1 3.6 0.0 1.2
662 166 1 3.6 -0.6 1.8
663 166 1 4.2 0.0 1.8
664 166 1 4.2 -0.6 1.2
665 167 1 4.8 0.0 1.2
666 167 1 4.8 -0.6 1.8
667 167 1 5.4 0.0 1.8
668 167 1 5.4 -0.6 1.2
669 168 1 6.0 0.0 1.2
670 168 1 6.0 -0.6 1.8
671 168 1 6.6 0.0 1.8
672 168 1 6.6 -0.6 1.2
673 169 1 0.0 -1.2 1.2
674 169 1 0.0 -1.8 1.8
675 169 1 0.6 -1.2 1.8
676 169 1 0.6 -1.8 1.2
677 170 1 1.2 -1.2 1.2
678 170 1 1.2 -1.8 1.8
679 170 1 1.8 -1.2 1.8
680 170 1 1.8 -1.8 1.2
681 171 1 2.4 -1.2 1.2
682 171 1 2.4 -1.8 1.8
683 171 1 3.0 -1.2 1.8
684 171 1 3.0 -1.8 1.2
685 172 1 3.6 -1.2 1.2
686 172 1 3.6 -1.8 1.8
687 172 1 4.2 -1.2 1.8
688 172 1 4.2 -1.8 1.2
689 173 1 4.8 -1.2 1.2
690 173 1 4.8 -1.8 1.8
691 173 1 5.4 -1.2 1.8
692 173 1 5.4 -1.8 1.2
693 174 1 6.0 -1.2 1.2
